project_id,scheme,project_name,display_name,district,pbt,mukim,developer,category,house_type,units,price_min_rm,price_max_rm,status,progress_pct,expected_completion,completed_year,latitude,longitude,location_precision,source_id,source_date,verification,snapshot,record_scope,source_row,location_text,historical_match_ids,historical_match_note
LPHS25-P-197,Rumah Selangorku,,Projek Perancangan MPS 197,Gombak,MPS,Rawang,Gamuda Land (Botanic) Sdn. Bhd. (dahulunya Bandar Serai Development Sdn. Bhd.),,,1000,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,197,"PN 98720 Lot 24680, Taman Kundang Botanik, Mukim Rawang, Daerah Gombak",,
LPHS25-P-198,Rumah Selangorku,,Projek Perancangan MPS 198,Gombak,MPS,,Gamuda Land (Botanic) Sdn. Bhd.,,,343,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,198,"PN 98720 Lot 24680, Bandar Kundang, Daerah Gombak",,
LPHS25-P-199,Rumah Selangorku,,Projek Perancangan MPS 199,Gombak,MPS,Rawang,Lagenda Nusajaya Sdn. Bhd.,,,14,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,199,"Di Atas Lot 7058, Pt 10945, Lot 86410, Pt 289 Dan Sebahagian Tanah Kerajaan, Mukim Rawang, Daerah Gombak.",,
LPHS25-P-200,Rumah Selangorku,,Projek Perancangan MPS 200,Gombak,MPS,Batu,Nova Century Development Sdn. Bhd.,,,180,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,200,"Di Atas PT 8694, Bandar Selayang, Mukim Batu, Daerah Gombak.",,
LPHS25-P-201,Rumah Selangorku,,Projek Perancangan MPS 201,Gombak,MPS,Batu,First Hallmark Sdn. Bhd.,,,198,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,201,"Di Atas Hakmilik HSM 24592 Lot PT 36826, HSM 24593 PT 36827, HSM 24594 PT 36858, HSM 24595 PT 36829, HSM 24596 PT 36830, HSM 24597 PT 36831, HSM 24598 PT 36832, HSM 24599 PT 36833, HSM 24600 PT 36834, HSM 24601 PT 36835 Dan HSM 24602 PT 36836, Mukim Batu, Daerah Gombak.",,
LPHS25-P-202,Rumah Selangorku,,Projek Perancangan MPS 202,Gombak,MPS,,Maha Harapan Sdn. Bhd.,,,,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source; units_not_numeric_or_not_provided,2025-Q1,LPHS baseline,202,"Di Atas Hakmilik HSD 24643 PT 10316, Mukim Rawang (Baharu - Bandar Kundang), Daerah Gombak.",,
LPHS25-P-203,Rumah Selangorku,,Projek Perancangan MPS 203,Gombak,MPS,,"Menteri Besar Selangor (Pemerbadanan), MBI (JV bersama Myra Gardens Sdn. Bhd.)",,,616,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,203,"Di Atas Hakmilik HSD 90426 PT 3720, Pekan Pangkalan Kundang Daerah Gombak.",,
LPHS25-P-204,Rumah Selangorku,,Projek Perancangan MPKL 204,Kuala Langat,MPKL,Bandar,TS Development Sdn. Bhd.,,,109,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,204,"Ke Atas Hakmilik GRN 197482 Lot 2507, Mukim Bandar, Daerah Kuala Langat.",,
LPHS25-P-205,Rumah Selangorku,,Projek Perancangan MPKL 205,Kuala Langat,MPKL,Tanjong Dua Belas,Prominent Xtreme Sdn. Bhd.,,,280,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,205,"Ke Atas Hakmilik PN76217 Lot 23479 Di Bandar Saujana Putra, Mukim Tanjong Dua Belas, Daerah Kuala Langat.",,
LPHS25-P-206,Rumah Selangorku,,Projek Perancangan MPKL 206,Kuala Langat,MPKL,Tanjong Dua Belas,Tropicana Aman Sdn. Bhd.,,,1830,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,206,"Ke Atas PT41336, PT41337, PT 41338, PT41255 dan PT41258, Mukim Tanjong Dua Belas, Daerah Kuala Langat.",,
LPHS25-P-207,Rumah Selangorku,,Projek Perancangan MPKL 207,Kuala Langat,MPKL,Tanjung Dua Belas,Tijani Hills Sdn. Bhd.,,,,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source; units_not_numeric_or_not_provided,2025-Q1,LPHS baseline,207,"Di Atas Lot 12193, Mukim Tanjung Dua Belas, Daerah Kuala Langat",,
LPHS25-P-208,Rumah Selangorku,,Projek Perancangan MPKL 208,Kuala Langat,MPKL,Tanjung Dua Belas,"Bandar Rimbayu Sdn. Bhd. (8A2 - 8A6, 8B1 - 8B2) (Konsortium PNSB Construction)",,,2150,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,208,"Di Atas Hakmilik HSD 41696 PT 44090 Dan PN 114780 Lot 75835, Mukim Tanjung Dua Belas, Daerah Kuala Langat (Rimbayu).",,
LPHS25-P-209,Rumah Selangorku,,Projek Perancangan MPKL 209,Kuala Langat,MPKL,Morib,Sentoria Harta Sdn. Bhd. Dan Seriemas Development Sdn. Bhd. (Fasa 1),,,315,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,209,"Di Atas Plot L (Sebahagian Lot PT 1131, Mukim Morib, Daerah Kuala Langat.",,
LPHS25-P-210,Rumah Selangorku,,Projek Perancangan MPKL 210,Kuala Langat,MPKL,Tanjung Dua Belas,Seriemas Development Sdn. Bhd.,,,4219,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,210,"Di Atas Hakmilik HSD 29907 PT 463, HSD 29908 PT 465, HSD 28055 Hingga HSD 28263 PT 30367 Hingga PT 30575, HSD 28463 Hingga HSD 28815 PT 30775 Hingga PT 31033, HSD 28926 Hingga HSD 29852 PT 31144 Hingga PT 32070, HSD 29887 PT 32106, HSD 29889 Hingga HSD 29891 PT 32111 Higga PT 32113, HSD 29892 Hingga HSD 29893 PT 32115 Hingga PT 32116, HSD 29894 PT 32123, HSD 29895 Hingga HSD 29900 PT 32125 Hingga PT 32130, HSD 29902 Hingga HSD 29904 PT 32132 Hingga PT 32134, Lot 44521 Dan Tanah - Tanah Kerajaan, Mukim Tanjung Dua Belas, Daerah Kuala Langat.",,
LPHS25-P-211,Rumah Selangorku,,Projek Perancangan MPKL 211,Kuala Langat,MPKL,Tanjung Dua Belas,Naluri Wijaya Sdn. Bhd.,,,1352,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,211,"Dari HSD 41135 PT 32122 Dan HSD 29914 PT 32124 Ke HSD 41134 PT 32121 Secara Kelompok, Mukim Tanjung Dua Belas, Daerah Kuala Langat, Selangor Darul Ehsan.",,
LPHS25-P-212,Rumah Selangorku,,Projek Perancangan MPKL 212,Kuala Langat,MPKL,Tanjung Dua Belas,Tat Lian Property Sdn. Bhd.,,,12,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,212,"Di Atas Lot 612 (GM 943), Mukim Tanjung Dua Belas, Daerah Kuala Langat.",,
LPHS25-P-213,Rumah Selangorku,,Projek Perancangan MPKL 213,Kuala Langat,MPKL,,PNB Development Sdn. Berhad,,,356,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,213,"Di Atas Lot 15054 - Lot 15063, Lot 15065 - Lot 15067, Lot 15070 - Lot 15072, Lot 15074 - Lot 15092, Lot 15096 - Lot 15097, Lot 15100 - Lot 15101, Lot 15108 - Lot 15121, Lot 15131 - Lot 15137 & Tanah Kerajaan, Pekan Telok Datok, Daerah Kuala Langat. (Fasa 2)",,
LPHS25-P-214,Rumah Selangorku,,Projek Perancangan MPKL 214,Kuala Langat,MPKL,,PNB Development Sdn. Berhad,,,586,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,214,"Di Atas Lot 15054 - Lot 15063, Lot 15065 - Lot 15067, Lot 15070 - Lot 15072, Lot 15074 - Lot 15092, Lot 15096 - Lot 15097, Lot 15100 - Lot 15101, Lot 15108 - Lot 15121, Lot 15131 - Lot 15137 & Tanah Kerajaan, Pekan Telok Datok, Daerah Kuala Langat. (Fasa 3)",,
LPHS25-P-215,Rumah Selangorku,,Projek Perancangan MPKL 215,Kuala Langat,MPKL,Tanjung Dua Belas,Gamuda Land (Kemuning) Sdn. Bhd.,,,210,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,215,"Di Atas Hakmilik PN117426 Lot 75998, Mukim Tanjung Dua Belas, Daerah Kuala Langat.",,
LPHS25-P-216,Rumah Selangorku,,Projek Perancangan MPKL 216,Kuala Langat,MPKL,Teluk Panglima Garang,Harp Soon Construction Sdn. Bhd.,,,11,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,216,"Di Atas Geran 45146 Lot 3008, Mukim Teluk Panglima Garang, Daerah Kuala Langat.",,
LPHS25-P-217,Rumah Selangorku,,Projek Perancangan MPKL 217,Kuala Langat,MPKL,Bandar,"Menteri Besar Selangor (Pemerbadanan), MBI - Kampung Sawah",,,540,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,217,"Di Atas Hakmilik HSD 48663 PT 4306, Kampung Sawah, Mukim Bandar, Daerah Kuala Langat",,
LPHS25-P-218,Rumah Selangorku,,Projek Perancangan MPKL 218,Kuala Langat,MPKL,Tanjung Dua Belas,Gamuda Land (T12) Sdn. Bhd.,,,1404,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,218,"Di Atas Hakmilik PN 98054 Lot 68054, Mukim Tanjung Dua Belas, Daerah Kuala Langat.",,
LPHS25-P-219,Rumah Selangorku,,Projek Perancangan MPKL 219,Kuala Langat,MPKL,Pekan Jenjarom,Beta Fame Sdn. Bhd.,,,540,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,219,"Di Atas Hakmilik HSD 43770 PT 2503 Dan HSD 43767 PT 2498, Mukim Pekan Jenjarom, Daerah Kuala Langat.",,
LPHS25-P-220,Rumah Selangorku,,Projek Perancangan MPKS 220,Kuala Selangor,MPKS,,Kumpulan Hartanah Selangor Sdn. Bhd. (SAP Holding Berhad ),,,91,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,220,"HS(D) 5289 PT 620 Dan HS(D) 5290 PT 621 Bandar Kuala Selangor, Daerah Kuala Selangor.",,
LPHS25-P-221,Rumah Selangorku,,Projek Perancangan MPKS 221,Kuala Selangor,MPKS,,Goldpage Assets Sdn. Bhd. (Pemaju Baru Geostream Sdn. Bhd.),,,272,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,221,"Di Atas Sebahagian PT 442, PT 443 Dan PT 444, Seksyen 1, Pekan Pasir Penambang, Daerah Kuala Selangor.",,
LPHS25-P-222,Rumah Selangorku,,Projek Perancangan MPKS 222,Kuala Selangor,MPKS,Hujung Permatang,"Sejati Inti Sdn. Bhd. (pemaju baru), 1st Mals Development (M) Sdn. Bhd. (pemaju lama) - (Pemegang suratkuasa wakil kepada Tan Ah Ngow)",,,75,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,222,"Hakmilik GRN 97456 Lot 8592 Mukim Hujung Permatang, Daerah Kuala Selangor",,
LPHS25-P-223,Rumah Selangorku,,Projek Perancangan MPKS 223,Kuala Selangor,MPKS,Ijok,Permodalan Negeri Selangor Berhad (PNSB) (FASA 1A),,,80,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,223,"Di Atas PT 32308 Dan PT 32309, Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-P-224,Rumah Selangorku,,Projek Perancangan MPKS 224,Kuala Selangor,MPKS,Ijok,Permodalan Negeri Selangor Berhad (PNSB) (FASA 1B),,,80,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,224,"Di Atas PT 32308 Dan PT 32309, Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-P-225,Rumah Selangorku,,Projek Perancangan MPKS 225,Kuala Selangor,MPKS,Ijok,Kemudi Ehsan Sdn. Bhd.,,,747,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,225,"Di Atas Sebahagian Lot 44927, Bandar Alam Perdana, Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-P-226,Rumah Selangorku,,Projek Perancangan MPKS 226,Kuala Selangor,MPKS,Ijok,Konsortium PNSB Constuction (Worldwide Property Management Sdn. Bhd.),,,1349,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,226,"Di Atas PT 28593, PT 28594, PT 28595, PT 27896 dan Lot 4288, Mukim Ijok, Daerah Kuala Selangor (Alam Perdana Worldwide)",,
LPHS25-P-227,Rumah Selangorku,,Projek Perancangan MPKS 227,Kuala Selangor,MPKS,Ijok,Hillpark Resources Sdn. Bhd. Dahulu Dikenali Puncak Alam Resources Sdn. Bhd. (TM Facilities Sdn. Bhd.),,,651,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,227,"Di Atas Hakmilik HSD 294490 PT 41428 (Plot 1), HSD 294491 PT 41429 (Plot 2) Dan HSD 294492 PT 41430 (Plot 3), Bandar Puncak Alam, Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-P-228,Rumah Selangorku,,Projek Perancangan MPKS 228,Kuala Selangor,MPKS,Ijok Dan Mukim Jeram,Hillpark Resources Sdn. Bhd. Dahulu Dikenali Puncak Alam Resources Sdn. Bhd. (TM Facilities Sdn. Bhd.),,,180,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,228,"HS(D) 1877 PT 834 Dan HS(D) 1878 PT 1092 Mukim Ijok Dan Mukim Jeram, Bandar Puncak Alam, Daerah Kuala Selangor.(PLOT4)",,
LPHS25-P-229,Rumah Selangorku,,Projek Perancangan MPKS 229,Kuala Selangor,MPKS,Ijok,KL-Kepong Country Homes Sdn. Bhd.,,,631,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,229,"Di Atas Lot 851, Geran 39815, Mukim Ijok Daerah Kuala Selangor.",,
LPHS25-P-230,Rumah Selangorku,,Projek Perancangan MPKS 230,Kuala Selangor,MPKS,Ijok,Elmina Equestrian Sdn. Bhd.,,,343,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,230,"Di Atas Lot Asal PT 2144, Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-P-231,Rumah Selangorku,,Projek Perancangan MPKS 231,Kuala Selangor,MPKS,Ijok,KLK Park Homes Sdn. Bhd.,,,308,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,231,"Di Atas Lot 2740, Mukim Ijok, Daerah Kuala Selangor.-Caledonia",,
LPHS25-P-232,Rumah Selangorku,,Projek Perancangan MPKS 232,Kuala Selangor,MPKS,Ijok,KLK Park Homes Sdn. Bhd.,,,154,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,232,"Di Atas Sebahagian GRN 331616 Lot 33697, Mukim Ijok, Daerah Kuala Selangor. (Plot 1-Caledonia)",,
LPHS25-P-233,Rumah Selangorku,,Projek Perancangan MPKS 233,Kuala Selangor,MPKS,Ijok,KLK Park Homes Sdn. Bhd.,,,312,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,233,"Di Atas Sebahagian GRN 331616 Lot 33697, Mukim Ijok, Daerah Kuala Selangor.(Plot 1-Caledonia)",,
LPHS25-P-234,Rumah Selangorku,,Projek Perancangan MPKS 234,Kuala Selangor,MPKS,Ijok,KLK Park Homes Sdn. Bhd.,,,334,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,234,"Di Atas Hakmilik HSD 304159 PT 47627 Dan HSD 304160 PT 47628, Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-P-235,Rumah Selangorku,,Projek Perancangan MPKS 235,Kuala Selangor,MPKS,Ijok,KLK Park Homes Sdn. Bhd.,,,368,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,235,"Di Atas Hakmilik HSD 304159 PT 47627 Dan HSD 304160 PT 47628, Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-P-236,Rumah Selangorku,,Projek Perancangan MPKS 236,Kuala Selangor,MPKS,Ijok,Paragon Pinnacle Sdn. Bhd.,,,4637,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,236,"Di Atas Hakmilik HSD 294321 PT 41235, HSD 294322 PT 41236, HSD 294323 PT 41237, HSD 297264 PT 42467 Dan HSD 297265 PT 42468, Eco Grandeur, Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-P-237,Rumah Selangorku,,Projek Perancangan MPKS 237,Kuala Selangor,MPKS,Ijok,Jernih Kejora Sdn. Bhd.,,,156,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,237,"Di Atas Lot 559, Mukim Ijok, Daerah Kuala Selangor.",,
LPHS25-P-238,Rumah Selangorku,,Projek Perancangan MPKS 238,Kuala Selangor,MPKS,,Selangor Industrial Corporation Sdn. Bhd.,,,71,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,238,"Di Atas Hakmilik HSD 283107 PT 73 Seksyen 11, Bandar Kuala Selangor, Daerah Kuala Selangor.",,
LPHS25-P-239,Rumah Selangorku,,Projek Perancangan MPHS 239,Hulu Selangor,MPHS,,Dato’ Liew Choo,,,11,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,239,"Ke Atas Hakmilik HS(D) 4108 PT 1738, Bandar Kuala Kubu Bharu, Daerah Hulu Selangor.",,
LPHS25-P-240,Rumah Selangorku,,Projek Perancangan MPHS 240,Hulu Selangor,MPHS,Serendah,Medan Prestasi Sdn. Bhd. (Fasa 5),,,309,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,240,"Ke Atas PT 12034, PT12035, PT12036, PT 12037, PT 12038, PT 12039, PT 12040, PT 12041 Dan PT 13777, Taman Bunga Raya, Mukim Serendah, Daerah Hulu Selangor.",,
LPHS25-P-241,Rumah Selangorku,,Projek Perancangan MPHS 241,Hulu Selangor,MPHS,Serendah,Medan Prestasi Sdn. Bhd. (Fasa 6),,,204,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,241,"Ke Atas PT 12034, PT12035, PT12036, PT 12037, PT 12038, PT 12039, PT 12040, PT 12041 Dan PT 13777, Taman Bunga Raya, Mukim Serendah, Daerah Hulu Selangor.",,
LPHS25-P-242,Rumah Selangorku,,Projek Perancangan MPHS 242,Hulu Selangor,MPHS,Serendah,Lindungan Services Sdn. Bhd.,,,36,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,242,"Di Atas Lot 2984 dan Lot 2985, Sungai Chu, Mukim Serendah, Daerah Hulu Selangor",,
